,about,album,all,alone,always,and,and you,are,around,away,back,been,before,better,broken,but,can,cant,could,dont,down,even,ever,every,everything,eyes,fall,feel,find,float,float away,for,from,get,getting,got,had,have,here,hold,home,hope,how,ill,its,ive,just,keep,knees,know,last,left,let,lets,like,little,look,looking,lost,make,mind,more,much,myself,need,never,night,not,nothing,now,off,one,only,our,out,over,past,right,same,say,see,seems,something,stay,still,take,talk,than,that,thats,the,the past,the same,there,theres,these,things,think,this,through,time,too,too much,trying,used,want,was,way,well,were,what,when,where,while,who,will,with,without,woah,wont,words,would,year,you,you float,youll,your,youre
"""Cover You Up"" lyrics",0.0,0.04442599900537018,0.0430362004398322,0.0,0.1843665526842372,0.1508065235192792,0.0,0.06018929932033329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236592904182014,0.0,0.18834195133878925,0.0,0.04588709978613365,0.0,0.0,0.0,0.0,0.1486608265947775,0.057814155836632006,0.0,0.10156458436107849,0.06879983649048241,0.0,0.0,0.0917741995722673,0.0,0.18834195133878925,0.0,0.2115802265609104,0.0,0.06563154979256453,0.0,0.0,0.0,0.0,0.0,0.09485443296943762,0.0860724008796644,0.30469375308323543,0.08473185808364028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236592904182014,0.0,0.0,0.0,0.2115802265609104,0.0,0.0,0.0,0.0,0.055621903640024034,0.0,0.0,0.18834195133878925,0.0,0.22299123989216627,0.0,0.0,0.06278065044626309,0.2625261991702581,0.0,0.0,0.0,0.0,0.0,0.0,0.0614555175614124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968302656905394,0.0,0.14447543231388363,0.0,0.0,0.06879983649048241,0.06417044901180106,0.06879983649048241,0.0,0.0,0.0,0.05262068616067541,0.12037859864066658,0.1843665526842372,0.0,0.23616428802682607,0.06563154979256453,0.0,0.0,0.2063995094714472,0.07644139519604569,0.0,0.0,0.1835483991445346,0.06717166649114971,0.0,0.0,0.0,0.04442599900537018,0.0,0.0,0.0,0.0,0.0,0.0,0.41524874083920205,0.0,0.15288279039209138,0.0,0.0
"""I Don't Love You Anymore"" lyrics",0.3058172214757003,0.03839417721429266,0.0,0.0,0.0,0.1042649352847768,0.0,0.0,0.0,0.047174699386108875,0.13893249381203918,0.0,0.0,0.0,0.0,0.07322761553581128,0.0,0.054256774700125895,0.0,0.07931380184948826,0.0,0.19818830455405104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15862760369897652,0.0,0.0,0.0,0.06095116144818585,0.06253995237789584,0.0,0.0,0.0,0.0,0.06423839923569503,0.13166238479579911,0.12296373713114277,0.0,0.0438874615985997,0.21968284660743384,0.13642875758492906,0.0,0.16672566000720734,0.0,0.05945872177709806,0.0,0.0,0.10984142330371692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18761985713368748,0.0,0.0,0.12094023670506504,0.0,0.0,0.1927151977070851,0.11344120154866054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05311155820634949,0.0,0.0,0.06423839923569503,0.0,0.0,0.055457877063878815,0.0,0.0,0.30110999536522726,0.0,0.14983159795326897,0.0,0.0,0.17837616533129416,0.0,0.0,0.0,0.17415483667990123,0.0,0.0,0.0,0.21244623282539796,0.22534593622865967,0.0,0.05672060077433027,0.16277032410037767,0.054256774700125895,0.0,0.0,0.047174699386108875,0.049964592679571776,0.0,0.0,0.0,0.0,0.0,0.11518253164287799,0.0,0.0,0.0,0.0,0.0,0.0,0.44168547456920837,0.0,0.0,0.0,0.10193907382523344
"""Maybe This Place Is The Same..."" lyrics",0.0,0.15259656233105515,0.0,0.0,0.0,0.20719900581961193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910410694855369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251291760618004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19850047094924506,0.0,0.5251291760618004,0.0,0.0,0.0,0.0,0.0,0.3428373826058957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37498899456250656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Lost Boy"" lyrics",0.050125103728685644,0.0,0.07315376390679328,0.0,0.10446327455748972,0.10253753541795366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800360591283039,0.0,0.0,0.0,0.0,0.04392899170457503,0.0,0.06901263582738858,0.0,0.18952240613295923,0.049136808818153445,0.11694728958443233,0.17264144022261863,0.0,0.0,0.0,0.0,0.0,0.05335788050204035,0.0,0.0,0.4305267916897983,0.0,0.0,0.0,0.0,0.0,0.0,0.04030884885307293,0.0,0.08632072011130931,0.07201442365132156,0.0,0.2852803290394785,0.16396344774374758,0.0,0.0,0.0,0.0,0.14402884730264312,0.0,0.0,0.0,0.23976543441719347,0.23389457916886466,0.0,0.0,0.0,0.0,0.0,0.03964552343102671,0.0,0.0,0.12634827075530614,0.11156177472206541,0.0,0.0,0.0,0.0,0.06874893526187371,0.0,0.17126954220514992,0.057089847401716645,0.0,0.10446327455748972,0.0,0.0,0.18952240613295923,0.0,0.0,0.0,0.0,0.0,0.02961213828036564,0.055780887361032705,0.14734927653194485,0.13802527165477715,0.0,0.058473644792216166,0.0,0.058473644792216166,0.0,0.0,0.1272461472093964,0.0,0.0,0.0,0.0,0.0,0.11156177472206541,0.16007364150612105,0.16007364150612105,0.058473644792216166,0.0,0.09278627365801871,0.09827361763630689,0.0,0.057089847401716645,0.0,0.10907816742245181,0.06317413537765307,0.18879042581291094,0.0,0.0,0.0,0.0,0.129936558518808,0.064968279259404,0.21718394524745052,0.0,0.0,0.11511307750544271,0.050125103728685644
"""Old And All Alone"" lyrics",0.0,0.0,0.131954183499723,0.21094860039301946,0.18843003235628294,0.16183684934811465,0.0,0.04613691361031532,0.16218262622628604,0.08368357502510368,0.0,0.0,0.0,0.0,0.05859463536270991,0.12989905051530556,0.0,0.0,0.0,0.03517384622461566,0.0792387694463526,0.05859463536270991,0.06224222463364685,0.0,0.1139530081142559,0.0,0.0,0.0,0.052737150098254866,0.0,0.0,0.10552153867384699,0.1188581541695289,0.04812326241950685,0.0,0.0,0.0,0.0,0.14436978725852057,0.0,0.0,0.2279060162285118,0.0,0.0,0.0,0.0,0.16237381314413193,0.16134137322914116,0.0,0.03696949704869621,0.05859463536270991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060342350315717025,0.0,0.0,0.0,0.10726842463825288,0.04812326241950685,0.0,0.05697650405712795,0.0,0.1139530081142559,0.04812326241950685,0.0,0.0,0.062004394131478416,0.1582114502947646,0.0,0.05148910867809593,0.3515678121762595,0.047107508089070736,0.0,0.0,0.0,0.18672667390094053,0.0,0.0,0.0,0.052737150098254866,0.24036363871178154,0.0,0.13289373256870865,0.0,0.17578390608812974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04613691361031532,0.0,0.0,0.0,0.0,0.04812326241950685,0.0,0.0,0.0,0.0,0.08863258896210152,0.17586923112307828,0.0,0.0,0.04918858494490639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427853545004026,0.0,0.23437854145083964,0.24224674026358894,0.13562290131342275
"""I've Given Up On You"" lyrics",0.1370418368650721,0.0,0.10000105170499203,0.23980007305007872,0.0,0.24529506697251166,0.0,0.0,0.0819397195842615,0.0,0.0,0.06341932700422144,0.0,0.0,0.0,0.09844357581158246,0.0,0.07294011793777054,0.0819397195842615,0.2132510858954988,0.12010169090942516,0.0,0.0,0.0,0.0,0.06716992122925021,0.0,0.05900012749898696,0.0,0.0,0.0,0.0,0.06005084545471258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11020423456162126,0.10000105170499203,0.17700038249696087,0.09844357581158246,0.18340805776509125,0.0,0.16810328348014741,0.0,0.0,0.0,0.0,0.09844357581158246,0.0,0.0,0.0,0.0,0.07993335768335957,0.18292102103562116,0.0,0.0,0.0,0.0,0.0,0.2188203538133116,0.16810328348014741,0.0,0.07625236355914922,0.0,0.07294011793777054,0.07625236355914922,0.0,0.09397965959134133,0.0,0.0,0.0,0.0888115102550547,0.0,0.0,0.0,0.0,0.18868027549383803,0.1398588437618904,0.0,0.0,0.0,0.040479734918946915,0.0,0.26856822915156187,0.0,0.0888115102550547,0.0,0.0,0.07993335768335957,0.0,0.0,0.0,0.12227203851006084,0.1398588437618904,0.0,0.0,0.0,0.15250472711829843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05161522832148132,0.0,0.0,0.0,0.0,0.0,0.0888115102550547,0.2597787735860663,0.0,0.0,0.26226558509027376,0.34260459216268024
"""Dead"" lyrics",0.0,0.0,0.036931794471564514,0.0,0.0,0.12941559604853667,0.0,0.0,0.06052298113165762,0.09368659671117943,0.0919709977821974,0.0,0.0,0.0,0.0,0.0,0.0,0.16162686682673819,0.0,0.03937831223197704,0.0,0.26239471585758845,0.0,0.0,0.1275742523192092,0.14884077816469668,0.0,0.0,0.0,0.0,0.0,0.15751324892790816,0.04435524315723607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06052298113165762,0.0,0.043579153327642735,0.08139994672721443,0.07386358894312903,0.0,0.0,0.13547034912775915,0.21603634419187942,0.041388604150543684,0.06559867896439711,0.0,0.0,0.0,0.10906979017514923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08277720830108737,0.0,0.0,0.0,0.0,0.0,0.0,0.03470800969947951,0.0,0.0,0.0,0.13119735792879422,0.0,0.04773229728359689,0.0,0.0,0.0,0.0,0.05506828692661159,0.0,0.0,0.0896984116547245,0.0,0.14877903489272581,0.0,0.13119735792879422,0.05904102581026197,0.0,0.0,0.0,0.0,0.12848084104116664,0.0,0.15495551251048317,0.0,0.0,0.0,0.0,0.0,0.1077512445511588,0.0,0.0,0.0,0.049613592721565555,0.2756481856238393,0.0,0.0,0.0,0.0,0.0381244591225967,0.0,0.0,0.26239471585758845,0.0675553050516473,0.0,0.0,0.438582645651539,0.0,0.4591907527507798,0.07748669455271406,0.05061147724763241
"""Skin Deep"" lyrics",0.049166953481528095,0.0,0.0,0.0,0.0,0.17601064642704944,0.22576738706915392,0.0,0.0587955689043401,0.0,0.0,0.09101264758196172,0.0,0.0,0.0,0.03531892758595222,0.0,0.1570138054606402,0.1175911378086802,0.0,0.0,0.2549055963185178,0.13538689410914967,0.0,0.0,0.0,0.057355910702066006,0.04233534211896222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763867067130203,0.18098451244942604,0.0,0.1570138054606402,0.0,0.1763867067130203,0.0,0.08467068423792444,0.0395383380587161,0.0,0.21167671059481113,0.03531892758595222,0.0,0.0,0.04020731434055023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057355910702066006,0.0,0.0,0.0,0.0,0.0,0.2722138455382433,0.1570138054606402,0.0,0.0,0.0,0.0,0.05233793515354673,0.05471462580672386,0.0,0.0,0.0,0.16799569453228194,0.05599856484409398,0.0,0.0,0.046369949421281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05809219401120596,0.05471462580672386,0.16862144714279023,0.0,0.0,0.17206773210619802,0.0,0.11471182140413201,0.0,0.0,0.20802302423192473,0.04386794403109747,0.05017762037144563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04550632379098086,0.0,0.11476319706403797,0.05599856484409398,0.0,0.0,0.06196655057635874,0.03703633266853159,0.0,0.0,0.38235839447777664,0.0,0.0,0.0,0.3994358167833516,0.0,0.0,0.03763755687143957,0.049166953481528095
"""Late Nights In My Car"" lyrics",0.0,0.0,0.20013609220966866,0.0,0.0,0.22442002212770962,0.0,0.1679430484433798,0.0,0.0,0.29903853342829473,0.05076945116391565,0.0,0.0,0.0,0.0788076214406167,0.0,0.0,0.06559569122424144,0.08535758027125424,0.0,0.0,0.0,0.05839118657448689,0.0,0.05377193667327129,0.0,0.0,0.0,0.0,0.0,0.0,0.14421858176429117,0.0,0.0,0.0,0.0,0.18312827480454083,0.0,0.0,0.0,0.0,0.14169516927506481,0.044111225780277596,0.1200816553258012,0.04723172309168827,0.0,0.0,0.2341433462439286,0.2242878694421529,0.0,0.0,0.0,0.0,0.03940381072030835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730554935932762,0.05173296119084884,0.0,0.2603119689601334,0.05839118657448689,0.13457272166529174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247519391283077,0.0,0.2132904200822312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18812370705280718,0.0,0.2132904200822312,0.0,0.0,0.1279790527894753,0.06559569122424144,0.0,0.0,0.048941581226774444,0.0,0.0,0.0,0.0,0.18312827480454083,0.05839118657448689,0.2919559328724345,0.0,0.0,0.0,0.05377193667327129,0.25607274081376274,0.06247519391283077,0.0,0.23873525579502547,0.0,0.0,0.07552267175305197,0.0,0.07109680669407707,0.0,0.0,0.0,0.08912667736663166,0.0,0.2132904200822312,0.0,0.0
"""Alexander Supertramp"" lyrics",0.0,0.0,0.0,0.0,0.10671092758099843,0.05237187692358632,0.0,0.20902455030192443,0.0,0.0,0.09304701140081673,0.09478268195951017,0.0,0.0,0.26546459978322706,0.14712780122193755,0.0,0.0,0.0,0.07967803667566442,0.0,0.0,0.0,0.0,0.0,0.10038809274487555,0.11946355120976497,0.17635602850010668,0.11946355120976497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396216051625237,0.0,0.0,0.1224621380906413,0.0,0.0,0.3294091378279721,0.07472775514268602,0.0,0.07356390061096878,0.0,0.0,0.0,0.0,0.11946355120976497,0.0,0.0,0.14712780122193755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16199417824800497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07022815131037426,0.11946355120976497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451227515096222,0.11142511541775843,0.0,0.0,0.0,0.22792432103250473,0.20069289797420042,0.0,0.0,0.0,0.11142511541775843,0.11946355120976497,0.0,0.0,0.25996800229252287,0.09137018860093428,0.0,0.0,0.0,0.0,0.0,0.21802375796654797,0.0,0.0,0.0,0.0,0.2007761854897511,0.0,0.11663640829758098,0.0,0.11142511541775843,0.0,0.07714099157717046,0.0,0.0,0.0,0.0,0.0,0.13273229989161353,0.05546422977651761,0.0,0.26546459978322706,0.31357299693680574,0.0
"""Hebron"" lyrics",0.0,0.0,0.0,0.0,0.0,0.10995517737959971,0.0,0.10971218168614241,0.0,0.1989970041092516,0.09767647489649911,0.0994985020546258,0.13548839911040875,0.0,0.0,0.07722400089093862,0.0,0.11443565892796097,0.0,0.08364233984504481,0.09421369560512709,0.0,0.0,0.11443565892796097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18842739121025417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12855512258695864,0.0,0.0,0.0864496422220631,0.07844576187217804,0.18513045106235138,0.15444800178187723,0.0,0.0,0.08791234306026531,0.0,0.12540734393415262,0.0,0.0,0.07722400089093862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138679909539827,0.13933626629306206,0.17005404092840504,0.11443565892796097,0.08791234306026531,0.0,0.11963223690082773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13933626629306206,0.0,0.0,0.0,0.0,0.0,0.10971218168614241,0.0,0.0,0.0,0.0,0.0,0.2633477222395584,0.0,0.13933626629306206,0.0,0.11696896359259815,0.12540734393415262,0.0,0.0,0.0,0.09591622341015038,0.0,0.0,0.0,0.0,0.23926447380165547,0.0,0.34330697678388294,0.0,0.0,0.0,0.0,0.16728467969008962,0.12243953927784605,0.0,0.11696896359259815,0.0,0.08097906653681519,0.14801012298381352,0.0,0.0,0.0,0.0,0.0,0.407566589845409,0.0,0.0,0.08229362905483134,0.10750238240451086
"""Dirty Water"" lyrics",0.0,0.0,0.03990071552775777,0.06378729246790565,0.0,0.1118553800414697,0.08369431137621326,0.05580409249541655,0.0,0.0,0.0,0.0,0.0,0.13782985699149866,0.07087211076002277,0.07855855607560823,0.2379807515663985,0.0,0.0,0.1701756285404541,0.04792093004698311,0.14174422152004554,0.0,0.058206645765722466,0.0,0.10720398928990138,0.1275745849358113,0.0,0.2551491698716226,0.0,0.0,0.1276317214053406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039279278037804115,0.0,0.15560223625912864,0.08943161002227139,0.0,0.06378729246790565,0.0,0.0,0.11783783411341235,0.0,0.20127850619861237,0.0,0.13077676227649712,0.0,0.0,0.0,0.26837134159814985,0.0,0.0,0.04324821220097339,0.058206645765722466,0.13414741503340707,0.0,0.0,0.0,0.058206645765722466,0.06084983737307822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05580409249541655,0.059495187891599625,0.0,0.19136187740371696,0.19381840811891957,0.06084983737307822,0.21431903621939985,0.0,0.0,0.0,0.0,0.0,0.0,0.06227774591615954,0.18507910099332853,0.04878690516157276,0.0,0.113956115956718,0.16116735230824847,0.0,0.0,0.0,0.0,0.0,0.0,0.1518269947733539,0.0,0.04254390713511352,0.0,0.0,0.0,0.0,0.041189257653634924,0.0,0.0,0.07087211076002277,0.0,0.14174422152004554,0.0,0.2961499980901841,0.0,0.0,0.3348631823362497,0.21872039363288676
"""Home For Fall"" lyrics",0.10788073547963696,0.0,0.039360925296460805,0.0,0.05620723974394427,0.19309878530434302,0.0,0.0,0.12900757047570371,0.14977302838348255,0.049010122916357174,0.0,0.06798262428264179,0.0,0.0,0.0,0.05869031708143279,0.0,0.06450378523785186,0.12590507676985052,0.0,0.0,0.0,0.0,0.0,0.0,0.12584871326160013,0.09289100749940853,0.0,0.0,0.0,0.083936717846567,0.14181791900980145,0.0,0.0,0.06450378523785186,0.0,0.0,0.1722576203538252,0.0,0.12900757047570371,0.0,0.0,0.0,0.07872185059292161,0.0,0.15499157928327037,0.048126899583399406,0.0,0.0,0.0,0.06292435663080007,0.0,0.0,0.11624368446245278,0.0,0.066185181071547,0.0,0.0,0.0,0.0,0.0,0.198555543214641,0.0,0.0,0.0,0.0,0.08822174927615022,0.0,0.0,0.06798262428264179,0.0,0.0,0.0,0.11097262371222469,0.12584871326160013,0.061435231729932704,0.0,0.1398266582606577,0.0,0.0,0.0,0.0,0.0,0.1651474681766675,0.11738063416286558,0.09005693071611368,0.0,0.0,0.0,0.29070202779979004,0.0,0.1398266582606577,0.18877306989240017,0.05869031708143279,0.0,0.06450378523785186,0.0,0.0,0.0,0.11009831211777835,0.2248289589757771,0.1589870264361606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061435231729932704,0.0,0.05869031708143279,0.0,0.0,0.2227965636962756,0.0,0.0,0.0,0.0,0.06991332913032886,0.23371486545428977,0.0,0.1398266582606577,0.41291630144147884,0.16182110321945542
"""Everything I Never Want To Be"" lyrics",0.0,0.0,0.2030419632560415,0.0,0.0724857725069767,0.10672428895058458,0.0,0.0,0.0,0.1287664923895116,0.12640850667771064,0.1287664923895116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12192713324935277,0.0,0.0,0.14809748991342692,0.26301450101237667,0.0,0.0,0.0,0.0,0.0,0.0,0.16236923915474938,0.12192713324935277,0.0,0.09016136877798553,0.0,0.08535348827554005,0.0,0.0,0.0,0.0,0.08767150033745888,0.0,0.11187924408300937,0.25380245407005186,0.0,0.0,0.0,0.0,0.0,0.0,0.32459310371165884,0.0,0.0,0.0,0.0,0.0,0.09577402664967978,0.0,0.0,0.0,0.0,0.0,0.13121024160692468,0.0,0.16505722635144285,0.0,0.05688610290534268,0.0,0.23223400158285856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449715450139534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465699523123163,0.0,0.20448767632464337,0.0,0.0,0.08114827592791471,0.0,0.16229655185582942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22214623487014037,0.07404874495671346,0.0,0.0,0.0,0.0,0.10824615943649957,0.0,0.0,0.0,0.0,0.05239973537087931,0.0,0.0,0.0,0.0,0.0,0.0,0.3390778123377597,0.0,0.0,0.10650071850907407,0.27824950968900036
"""Keep It Together"" lyrics",0.0,0.0,0.07599873882452181,0.303738524264014,0.05426294353059069,0.21305051053471658,0.0,0.0,0.062272498557412445,0.0,0.0,0.0,0.06563099912601202,0.0,0.0,0.14963017847307275,0.0,0.0,0.0,0.0,0.045637405228175214,0.0,0.0,0.1108659734766713,0.06563099912601202,0.0,0.06074770485280279,0.0,0.0,0.0,0.0,0.04051660783735697,0.045637405228175214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16750589512823888,0.0,0.0,0.2618528123278773,0.046462114956957526,0.2963749786828346,0.08517002117431742,0.0,0.0,0.0,0.0797061158834872,0.0,0.0,0.0,0.0,0.0,0.06074770485280279,0.0,0.0,0.0,0.0,0.0,0.12356205422191249,0.1108659734766713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713390732884569,0.0,0.0,0.0,0.0,0.05426294353059069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27687388026476256,0.057950225163431714,0.25513290055272203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08812986228582866,0.0,0.0,0.0,0.0,0.0,0.0,0.05543298673833565,0.0,0.0,0.0,0.0,0.0,0.04051660783735697,0.0,0.0,0.0,0.0,0.19613255009279568,0.0,0.0,0.0,0.0,0.0,0.0,0.08461136370630137,0.0,0.3374745893871587,0.11958986449104185,0.4686703755276247
"""Anchor Down"" lyrics",0.0,0.0,0.09010281770113901,0.048014300068433866,0.0,0.2315399874790997,0.18899644231460427,0.0,0.0,0.03809466642176012,0.0,0.11428399926528036,0.0,0.0,0.0,0.029566500931631302,0.08956704991021261,0.0,0.0,0.064047738796774,0.0721425796836246,0.1600416631993194,0.0,0.04381360687441943,0.0,0.12104271033815284,0.0,0.1063204364703657,0.0,0.0,0.0,0.288214824585483,0.0360712898418123,0.08762721374883886,0.0,0.0,0.0,0.0,0.08762721374883886,0.0,0.0,0.0,0.0,0.0,0.09010281770113901,0.1063204364703657,0.08869950279489391,0.0,0.1756885777874382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15150739622329684,0.0,0.147658439392485,0.09602860013686773,0.0,0.0,0.0,0.03881763254072673,0.0533472210664398,0.032554017543316154,0.0,0.03365871157937143,0.0,0.0,0.0,0.1314408206232583,0.0,0.0,0.02822581026699014,0.0,0.09375605279088105,0.0,0.1600416631993194,0.08577763586582828,0.0,0.0,0.15562200218739966,0.0,0.0,0.0,0.0,0.0,0.19452265691509618,0.13740961111728026,0.28231582977186886,0.11333630448057447,0.1600416631993194,0.0,0.0,0.0,0.049219479797495,0.1875121055817621,0.10448527223460104,0.0,0.0,0.0,0.0,0.0,0.18321281482304036,0.0,0.0,0.048014300068433866,0.0,0.03809466642176012,0.04034757011271761,0.0,0.0,0.0,0.08956704991021261,0.0,0.09301257194319962,0.0,0.0,0.0,0.0,0.0,0.0533472210664398,0.4235471551543448,0.0,0.0,0.2205524503304704,0.041159085942781205
"""Floorboards"" lyrics",0.0,0.0,0.0,0.0,0.0,0.17159066773915832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18123134037741342,0.0,0.10329599642967655,0.0,0.05102362512376803,0.0,0.07458750939538833,0.042007223370007035,0.0,0.0,0.0,0.3020522339623557,0.1409616399298235,0.05591558928927698,0.12381665150299767,0.0,0.0,0.0,0.14917501879077666,0.0,0.0,0.0,0.17195728440064909,0.17643963005677837,0.32004379398146776,0.0,0.0,0.0,0.0,0.0,0.19272725731405074,0.0,0.12381665150299767,0.13772799523956872,0.04276633238637566,0.2046000950628877,0.0,0.0,0.0,0.06599352946796953,0.0,0.03443199880989218,0.0,0.0,0.0,0.0,0.0,0.0,0.06397915076406373,0.17643963005677837,0.18082202970663,0.0,0.0,0.0,0.15679051365913227,0.18123134037741342,0.0,0.24164178716988458,0.0,0.0,0.0,0.06574136505152048,0.0,0.0,0.10918465819072123,0.0,0.0,0.0,0.07336597243276684,0.0,0.06599352946796953,0.14675268047493217,0.0,0.0,0.0,0.16990014916422116,0.05334063233024463,0.11741930428528566,0.0,0.0,0.0,0.05215315405507877,0.1677467678678309,0.0,0.0,0.0,0.0,0.0,0.1498399555062572,0.21191762018373325,0.0,0.0,0.05102362512376803,0.15307087537130407,0.0,0.0,0.0,0.18794885323976465,0.0,0.0,0.0,0.0,0.0,0.0,0.06599352946796953,0.0,0.0,0.0,0.0,0.18637830596033575,0.07788103721236966,0.0,0.0,0.0,0.0
"""Monday"" lyrics",0.0,0.0,0.28038375544536925,0.0,0.0,0.3438801437452425,0.0,0.0,0.0,0.17781562063685644,0.0,0.0,0.0,0.0,0.0,0.0,0.05225935171629234,0.0,0.0,0.037369694678669914,0.16837104489593363,0.0,0.0,0.0,0.0,0.18833156697977657,0.056029448267041364,0.04135625835397029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05344924801234015,0.0,0.0,0.0,0.0,0.0,0.1158718206916639,0.0,0.0,0.1725105574823702,0.12856024796324816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645116392250317,0.0,0.0,0.0,0.19232828787830347,0.0,0.18119023134272771,0.0,0.0,0.0,0.43205189706652497,0.0,0.05344924801234015,0.0,0.0,0.0,0.19232828787830347,0.0,0.16808834480112408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16808834480112408,0.11349740730217543,0.05344924801234015,0.21178512206575098,0.0,0.0,0.16808834480112408,0.0,0.0,0.0,0.0,0.04064242074404471,0.0,0.14705150787522325,0.0,0.0,0.0,0.0,0.0511275227643414,0.0,0.0,0.24901042886576052,0.17781562063685644,0.0,0.0,0.05470349356422488,0.0,0.0,0.0,0.03617979838262209,0.0,0.0,0.0,0.0,0.0,0.0,0.026013207890313163,0.0,0.0,0.0,0.0
