,about,again,album,all,all our,all the,alone,always,and,and the,and you,are,around,away,away from,back,bad,bed,been,before,being,better,big,bony,bony knees,break,broken,but,but youll,can,cant,care,carry,cause,chance,come,could,different,dont,dont know,dont you,doubt,down,else,empty,enough,even,ever,every,everyone,everything,eyes,fall,feel,feel like,feeling,feet,find,find the,fine,float,float away,for,for the,for you,forward,from,from the,get,get better,get while,getting,gone,gonna,good,got,guess,had,have,head,heart,here,hey,hold,home,hope,how,ill,ill keep,inside,its,ive,ive been,ive got,just,keep,knees,know,last,lately,leave,left,let,lets,lie,life,like,like the,little,little too,long,look,looking,looking back,lost,love,made,make,makes,might,mind,miss,more,much,myself,need,never,nice,night,nights,not,nothing,now,off,okay,old,one,only,open,other,our,out,out the,out this,over,own,past,place,pretend,put,ready,really,right,same,say,say what,see,see the,seem,seems,seems like,selfish,since,skin,sleep,sleepy,sleepy eyes,smile,smile and,some,someone,something,songs,sounds,sounds little,spent,stable,stand,stay,still,stuck,take,talk,tell,than,that,that you,thats,the,the past,the same,their,then,there,theres,these,they,thing,things,think,thinking,this,this sounds,thought,through,through the,time,told,too,too much,too nice,town,try,trying,turn,two,used,walls,want,was,way,well,well say,were,were willingly,what,what want,what you,when,where,while,while get,who,why,will,willingly,willingly lost,with,without,woah,wont,words,worry,would,year,years,you,you and,you could,you dont,you float,youll,youll get,youll never,your,youre
"""Basement Stairs"" lyrics",0.0,0.0,0.0376671525023155,0.14595517592222745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05103226865494811,0.0,0.0,0.0,0.272603389974299,0.0,0.0,0.0,0.0,0.1530751739540465,0.0,0.0,0.0,0.0,0.0,0.0,0.1796024789366714,0.0,0.05440773743269999,0.15968813673282406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833282292443471,0.12916925134876278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04305641711625426,0.04021177319781352,0.0,0.0,0.0,0.0,0.0,0.0,0.07184099157466856,0.04461512300828737,0.0,0.16356857516412285,0.0,0.0,0.0,0.0,0.0,0.22961276093106972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20023491765783188,0.07653758697702324,0.0,0.0,0.0,0.0,0.11865013577996386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22961276093106972,0.0,0.0,0.0,0.0,0.20023491765783188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471597437037854,0.0,0.0,0.0,0.0,0.38268793488511627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13769286589104313,0.4394445364673448,0.0,0.07369294305858251,0.0,0.0,0.0,0.05103226865494811,0.0,0.0,0.0,0.0,0.0,0.2954082347458499,0.0,0.0,0.09799627720060396,0.0,0.0,0.0,0.0,0.0,0.0,0.05833282292443471,0.0,0.07653758697702324,0.0,0.0,0.0,0.0,0.0,0.0,0.04461512300828737,0.07369294305858251,0.20412907461979243,0.0,0.0,0.0,0.0,0.0,0.0,0.06674497255261062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962363277373543,0.0,0.0,0.0,0.0,0.0,0.0,0.03890596552087287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075334305004631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027082612741963254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Well, I'm Sorry"" lyrics",0.03211695430990419,0.08843774902378301,0.024192961326524553,0.0,0.0,0.0,0.03746616442512083,0.0,0.14782383404653043,0.0,0.0,0.0,0.19203290690310484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34188310500725083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2428676254286512,0.0,0.0,0.05530878576968171,0.0,0.1326566235356745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027654392884840857,0.0,0.0,0.0,0.1640528540346148,0.08296317865452257,0.0,0.0,0.09228445557270572,0.028655522751587885,0.04569733831808478,0.0,0.0,0.05123012606722198,0.0,0.0,0.08843774902378301,0.0,0.0,0.0,0.09228445557270572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18733082212560415,0.0,0.0,0.0,0.0,0.0,0.23644626748420797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4610711346049978,0.0,0.0,0.0,0.0,0.05123012606722198,0.0,0.0,0.0,0.0,0.0,0.0,0.036579515734967524,0.0,0.0,0.0,0.0,0.0,0.036579515734967524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04915876987640109,0.0,0.04421887451189151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040477937571441865,0.0,0.0,0.0,0.2839902253844858,0.0,0.04421887451189151,0.0,0.0,0.0,0.0,0.0,0.0,0.03746616442512083,0.0,0.0,0.0,0.01573532897337973,0.04421887451189151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123012606722198,0.0,0.0,0.0,0.028655522751587885,0.0,0.29499430085888967,0.0,0.20080011609666834,0.2839902253844858,0.0,0.0,0.0,0.0428691428056843,0.0,0.0,0.0,0.0,0.13675324200290032,0.0,0.0,0.1248825299910509,0.0,0.0,0.0,0.0,0.0,0.0,0.09995451810802149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06957877717433308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07375708329156022,0.0
"""Isolating Everything"" lyrics",0.0,0.0,0.03015486722567449,0.0,0.0,0.0,0.04669900465868713,0.0,0.10236237327920791,0.0,0.0,0.0,0.0,0.037051107735931954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028756561332340676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574233980648961,0.0,0.03114661307345894,0.06127303551612435,0.0,0.0,0.07016631836626881,0.0,0.0,0.0,0.0,0.4409263576387165,0.0,0.0,0.0504529733488115,0.0,0.0,0.03446930429036526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07016631836626881,0.0,0.17045353810229041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08909695737267695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03446930429036526,0.0,0.0,0.0,0.0,0.03446930429036526,0.0,0.0,0.028756561332340676,0.0,0.0,0.06547334134248238,0.0,0.0,0.14072092812862624,0.0,0.0,0.0,0.11799144696505223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4556687876114687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126648953728163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563878294907078,0.0,0.0,0.05343344669288545,0.054905194630545655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055115794704839564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02364924212305241,0.0,0.0,0.03922601698406788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574233980648961,0.0,0.0,0.13549736107488453,0.0,0.0,0.03571714401531515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08522676905114521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504529733488115,0.0,0.0,0.0,0.0,0.0,0.0518858365436742,0.0,0.47196578786020893,0.0,0.0,0.0,0.151769054991784,0.0,0.11799144696505223,0.0,0.0,0.0,0.0,0.0,0.12257752843022308,0.08006316216001182
"""Mess"" lyrics",0.059049482730448195,0.0,0.04448061414118799,0.0,0.0,0.0,0.0,0.0,0.030198383526836146,0.0,0.0,0.0,0.0,0.10930613717326433,0.0,0.05365225577856462,0.0,0.0,0.1639592057598965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985869284527095,0.0,0.0,0.0,0.0,0.0,0.0,0.18377404450925017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285782988685233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04594351112731254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07245409830253881,0.0,0.0,0.0,0.0,0.0,0.0,0.07061344429135867,0.0,0.05084472143022802,0.0,0.0,0.0,0.04308910702572169,0.10168944286045604,0.1530707369672592,0.0,0.21209005814527204,0.052685375441408167,0.0,0.0,0.22960610545088883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04241801162905441,0.0,0.0,0.0,0.08401805986344929,0.0,0.0,0.0,0.2824537771654347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07881820559157884,0.0,0.1670708474092737,0.38267684241814803,0.0,0.0,0.0,0.0,0.0,0.0,0.26284893595377273,0.0,0.0,0.0,0.06285782988685233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06725424403066838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061531067948877284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24105317232574455,0.0,0.0,0.0,0.0,0.06888441562203365,0.03488434572550151,0.0,0.06571223398844318,0.14465304329697498,0.0,0.0,0.0,0.08129979081000793,0.0,0.0,0.0,0.0,0.0,0.0,0.06725424403066838,0.0,0.0,0.0,0.07881820559157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571223398844318,0.0,0.0,0.31428914943426167,0.06888441562203365,0.0,0.0,0.0,0.0,0.11577045942655721,0.0,0.0,0.04594351112731254,0.2690169761226735,0.1530707369672592,0.0,0.12849867400463727,0.0,0.0,0.0,0.0,0.04448061414118799,0.0,0.0,0.0,0.0,0.0,0.0,0.22960610545088883,0.0765353684836296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Mokena"" lyrics",0.11534653798515566,0.0529366726301923,0.028962629371146114,0.028056578372734994,0.0,0.05470661714750457,0.044852658571131486,0.040064678742013075,0.2752827156763191,0.0,0.0,0.0,0.0,0.0,0.0,0.03493455360369261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588100178905769,0.14537461798503296,0.037690766789502034,0.0,0.06621297168193885,0.0,0.0529366726301923,0.1765514208519836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696070653725624,0.0,0.08185714452182843,0.0,0.0,0.29900650707826654,0.0,0.0,0.0,0.13793543918744594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793543918744594,0.0,0.0,0.09275763678286539,0.0,0.0,0.0,0.033106485840969424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276196085236978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919569594582973,0.0,0.05470661714750457,0.0,0.05885047361732788,0.0,0.0,0.0,0.05132083988323111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04845820599501098,0.0,0.0,0.0,0.0,0.0,0.0,0.05470661714750457,0.0,0.0,0.07910159862756118,0.05470661714750457,0.0,0.6727898785669724,0.16998960011194075,0.13137361844740308,0.04845820599501098,0.0,0.0,0.0,0.0,0.0,0.04983441784637776,0.0,0.0,0.0362615724150376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529366726301923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044852658571131486,0.09085687287461011,0.0,0.0,0.13186296065896544,0.0,0.04983441784637776,0.0,0.0,0.13455797571339445,0.0,0.0,0.0,0.0,0.0,0.043791206149134364,0.18399059964957062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557431658278268,0.0,0.0,0.0,0.17941063428452594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05792525874229223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Scared To Be Alone"" lyrics",0.082717224815054,0.0,0.020769659556115077,0.12071947756753841,0.0,0.0,0.09649411696409836,0.08619345920219569,0.05640301125398346,0.0,0.0,0.08441754493714268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12660842557676208,0.0,0.0,0.0,0.0,0.0,0.0,0.05941966028973946,0.0,0.0,0.0,0.4143052613284011,0.13194320402601714,0.0,0.0,0.0,0.0,0.17868610608220697,0.23598014858513344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28589776973153114,0.0,0.0,0.0,0.0,0.0,0.0,0.02374129887189413,0.0,0.0,0.0,0.032164705654699456,0.0,0.0,0.0,0.0,0.10726370390233338,0.0,0.1625370899932873,0.04220280852558737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06651828853388576,0.0,0.0,0.10059956463961534,0.0,0.0,0.0,0.09903276714956577,0.07380230686771684,0.0,0.09019167615680036,0.0,0.0,0.0,0.0,0.0,0.0,0.04063427249832183,0.03796190789424518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20298914269651339,0.0,0.0,0.0,0.0,0.0,0.0,0.02254791903920009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028731153067398565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04063427249832183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03257760705626506,0.08796213601734476,0.0,0.06754390695905764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23080437589118524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028139181645714228,0.0,0.11492461226959426,0.1625370899932873,0.0,0.0,0.0,0.03680316309853128,0.0,0.0,0.0,0.0,0.08805200326430905,0.0,0.06432941130939891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17868610608220697,0.0,0.0,0.0,0.0,0.0,0.0,0.041539319112230154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434669735027188,0.0,0.0,0.3923116920980831,0.0,0.0,0.0,0.0,0.0422136419250774,0.13786204135842334
"""Keep Lying To Me"" lyrics",0.05477614712133165,0.07541622883761848,0.04126160893512039,0.0,0.0,0.0,0.12779867697414568,0.0,0.2241037207988182,0.0,0.0,0.0,0.0,0.0,0.0,0.04976951058713644,0.0,0.0,0.0,0.0,0.0,0.13807196300040395,0.0,0.0,0.0,0.0,0.07099660166680692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310064791220589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05369614960727973,0.06389933848707284,0.09433030782399049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426186379357147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05830888906050418,0.0,0.0,0.06550323956102945,0.0,0.0,0.0,0.0,0.08072522597970228,0.0,0.0,0.0,0.0,0.0,0.1466178064333704,0.0,0.22397175437146458,0.07099660166680692,0.0,0.0,0.0,0.0,0.25152397563019097,0.2421756779391068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541622883761848,0.0,0.0,0.0,0.0,0.06389933848707284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05830888906050418,0.0,0.04479435087429291,0.0,0.0,0.20710794450060593,0.0,0.0,0.0,0.0,0.0,0.3494962685969447,0.21934269831109757,0.037564029919245866,0.0,0.0,0.0,0.0,0.0,0.0,0.10217941085909786,0.0,0.0,0.0,0.1871614209920042,0.0,0.17123442956575283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08072522597970228,0.06903598150020197,0.0,0.0,0.0,0.0,0.0,0.0,0.07541622883761848,0.0,0.0,0.0,0.0,0.08072522597970228,0.0,0.16179905101066785,0.0,0.06095672358474889,0.13418468739774037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871614209920042,0.0,0.1854042029955459,0.0,0.07311423277036586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11661777812100836,0.0,0.0,0.07099660166680692,0.0,0.2027915834046711,0.0,0.0,0.0,0.0,0.12785591380714412,0.12477428066133614,0.21298980500042078,0.0,0.0,0.0,0.06903598150020197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733616196902646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Empty Picture Frames"" lyrics",0.0,0.0,0.025380667637273535,0.024586672763451677,0.0,0.0,0.0,0.0,0.017231217470260272,0.049655362052319456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13492115960020754,0.031185076823612816,0.08493024613871512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16123550794530692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905739834493855,0.0,0.14896608615695836,0.0,0.0,0.41750742619719816,0.03586671900919642,0.0,0.0,0.0,0.0,0.029012031435407485,0.0,0.04638971402191091,0.0,0.0,0.0,0.0,0.0,0.0,0.07864619285451403,0.0,0.0,0.0,0.1181147966898771,0.053745169315102315,0.10760015702758927,0.0,0.0,0.04367113151390904,0.0,0.0,0.049655362052319456,0.0,0.0,0.0,0.0,0.19862144820927782,0.0,0.0,0.0,0.0,0.12087623304345671,0.0,0.029012031435407485,0.08128580868248987,0.0,0.14896608615695836,0.024586672763451677,0.05802406287081497,0.04367113151390904,0.0,0.024203745289436782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09277942804382182,0.0,0.0,0.0,0.024203745289436782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044973719866735845,0.0,0.0,0.0,0.06355382349282714,0.0,0.02664938778478605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053745169315102315,0.0,0.43040062811035706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03837531580657471,0.04246512306935756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495460292105492,0.047940760128763034,0.0,0.0,0.0,0.05157212392689698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049655362052319456,0.0,0.0,0.0,0.0,0.044973719866735845,0.0,0.0,0.0,0.0,0.07962012231147227,0.0,0.0,0.23110954017774935,0.04638971402191091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03006230982285715,0.0,0.06877254920863311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04246512306935756,0.0,0.13916914206573272,0.0,0.0,0.07861098557412835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03837531580657471,0.0,0.0,0.0,0.0,0.38218610762421806,0.0,0.0,0.1522840058236412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04367113151390904,0.054745958780173576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02579268120800316,0.0
"""Stay In One Place"" lyrics",0.0,0.0,0.03746552230884445,0.0,0.0,0.0,0.0,0.05182692827954996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30451154195173247,0.0,0.1381009997218028,0.0,0.2283836564637993,0.06268464007488765,0.0,0.0,0.0,0.0,0.0,0.0714564307021826,0.0,0.32469897485878707,0.0,0.0,0.0,0.2283836564637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076746931075123,0.0,0.0,0.0,0.0,0.05294444497632825,0.0,0.0,0.0,0.0,0.0,0.0,0.06847790178050335,0.0,0.11604114107000443,0.0,0.0,0.0,0.0,0.30958163223615937,0.0,0.2198954063753031,0.0,0.04358861450802037,0.0,0.211777779905313,0.0,0.0,0.0,0.0,0.0,0.0,0.05947691198697972,0.0,0.0,0.0553486775304733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07258694295074973,0.1713037539441053,0.19339464690645156,0.07933561357584104,0.0,0.0,0.0,0.0,0.0,0.23800684072752312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06847790178050335,0.0,0.0,0.0,0.07076746931075123,0.0,0.0,0.0,0.19916307116812113,0.0,0.0,0.061027274212191826,0.0,0.0,0.0,0.0927788589888865,0.0,0.0,0.04067325039675239,0.06268464007488765,0.0,0.0,0.0,0.0,0.15883333492898474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18805392022466297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046907300192254905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732984687917677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20543370534151004,0.0,0.0,0.0,0.0,0.0,0.0,0.11753077229192349,0.0,0.0,0.024367927131054287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663876903893737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11609311208855978,0.11329499058162862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746552230884445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21550112805653582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19036856851318867,0.0
"""...And We're Just Changing"" lyrics",0.0,0.0,0.029492028518038896,0.0285694160873264,0.0,0.0,0.0,0.16318803557285702,0.22024712695731125,0.0,0.0,0.039956434785438935,0.0,0.0724733634404915,0.10451783600240612,0.0,0.0,0.0,0.144946726880983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056248917997028657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05390428606648085,0.0,0.0,0.0,0.10113488786276767,0.05570658286457209,0.0,0.0,0.18269002703290482,0.0,0.0,0.0,0.0,0.15230987325002684,0.2498049442671158,0.0,0.05992618363412242,0.06862398188581345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125030079781779,0.0,0.0,0.14045671938256746,0.0,0.03371162928758922,0.06296875039003422,0.0,0.0,0.0285694160873264,0.06742325857517845,0.10149065221056477,0.0,0.11249783599405731,0.0,0.0,0.03201708095069543,0.05074532610528239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028124458998514328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04681890646085582,0.22282633145828837,0.0,0.0,0.0,0.0,0.10451783600240612,0.0,0.10451783600240612,0.0,0.0,0.0,0.15483132984708514,0.0,0.04167669326059299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225891800120306,0.053698315224344664,0.0,0.0,0.0,0.0,0.312141566577986,0.24671979446756176,0.0,0.0,0.0,0.0,0.0,0.15223597831584718,0.0,0.0,0.03692438673536435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05769892954155031,0.0,0.0,0.0,0.1198693043563168,0.0,0.0,0.0,0.0,0.045672506758226206,0.13877642728187495,0.0,0.0,0.26854648770954165,0.32342571639888507,0.15223597831584718,0.0,0.0,0.045672506758226206,0.042599305691305496,0.0,0.10149065221056477,0.0,0.0,0.044591652368283705,0.06245123606677895,0.16564871630147446,0.0,0.0,0.03493204005838614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225891800120306,0.0,0.0,0.0,0.0,0.0,0.0,0.045672506758226206,0.0,0.0,0.18118340860122878,0.0,0.0,0.0,0.0,0.09138592395001612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20298130442112955,0.04240942753928025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
